Show_ID,Movie Title,Director,Country,Release_Year,Rating_class,Duration,Categories,Type
s7002,Hostages,Federico Lemos,,2017,TV-PG,91,"Documentaries, International Movies",Movie
s7003,Hostiles,Scott Cooper,United States,2017,R,134,Dramas,Movie
s7004,Hot Bot,Michael Polish,United States,2016,NR,93,Comedies,Movie
s7005,Hot Property,Max McGill,United Kingdom,2016,TV-MA,82,"Comedies, Independent Movies",Movie
s7009,Hotel Transylvania 3: Summer Vacation,Genndy Tartakovsky,United States,2018,PG,97,"Children & Family Movies, Comedies",Movie
s7010,House at the End of the Street,Mark Tonderai,"United States, Canada",2012,PG-13,101,"Horror Movies, Thrillers",Movie
s7011,House of Z,Sandy Chronopoulos,"United States, Canada",2016,TV-14,88,Documentaries,Movie
s7012,"Houston, We Have a Problem!",Ziga Virc,"Slovenia, Croatia, Germany, Czech Republic, Qatar",2016,TV-14,84,"Comedies, Independent Movies, International Movies",Movie
s7013,How the Beatles Changed the World,Tom O'Dell,"United States, United Kingdom",2017,TV-PG,110,"Documentaries, Music & Musicals",Movie
s7015,How to Be a Latin Lover,Ken Marino,"Mexico, United States",2017,PG-13,116,Comedies,Movie
s7017,How to Change the World,Jerry Rothwell,"Canada, United Kingdom, Netherlands",2015,NR,110,"Documentaries, International Movies",Movie
s7020,How to Win the US Presidency,Cal Saville,United States,2016,TV-PG,51,Documentaries,Movie
s7021,Hridaynath,Amar Gupte,India,2012,TV-14,103,"Dramas, International Movies",Movie
s7026,Hungerford,Drew Casson,United Kingdom,2014,TV-MA,79,"Horror Movies, Independent Movies, International Movies",Movie
s7028,Hunter's Prayer,Jonathan Mostow,"United States, Spain, Germany",2015,R,91,"Action & Adventure, Independent Movies",Movie
s7031,Hurricane Bianca,Matt Kugelman,United States,2016,TV-MA,85,"Comedies, Independent Movies, LGBTQ Movies",Movie
s7032,Hurricane Bianca: From Russia With Hate,Matt Kugelman,United States,2018,TV-MA,85,"Comedies, Independent Movies, LGBTQ Movies",Movie
s7035,Hypersomnia,Gabriel Grieco,Argentina,2016,TV-MA,84,"Horror Movies, International Movies, Thrillers",Movie
s7037,I Am Bolt,"Benjamin Turner, Gabe Turner",United Kingdom,2016,PG,107,"Documentaries, Sports Movies",Movie
s7038,I Am Jane Doe,Mary Mazzio,United States,2017,TV-14,98,Documentaries,Movie
s7039,I Am Maris,Laura VanZee Taylor,United States,2018,TV-14,54,Documentaries,Movie
s7041,I Am Not Madame Bovary,Feng Xiaogang,China,2016,TV-14,139,"Comedies, Dramas, International Movies",Movie
s7042,I Am Sun Mu,Adam Sjöberg,"China, South Korea, United States",2015,NR,88,"Documentaries, International Movies",Movie
s7043,I Am Vengeance,Ross Boyask,United Kingdom,2018,R,93,Action & Adventure,Movie
s7044,I Am Wrath,Chuck Russell,United States,2016,R,91,"Action & Adventure, Dramas",Movie
s7045,I Don't Know How She Does It,Douglas McGrath,United States,2011,PG-13,89,Comedies,Movie
s7046,I Dream Of Dance,Maria Demeshkina Peek,,2017,TV-14,106,"Children & Family Movies, Documentaries",Movie
s7047,I Fine... Thank You... Love You,Mez Tharatorn,Thailand,2014,TV-14,116,"Comedies, International Movies, Romantic Movies",Movie
s7048,"I, Daniel Blake",Ken Loach,"United Kingdom, France, Belgium",2016,R,100,"Dramas, Independent Movies",Movie
s7049,I'll See You in My Dreams,Brett Haley,United States,2015,PG-13,96,"Comedies, Dramas, Independent Movies",Movie
s7050,I'm in Love with a Church Girl,Steve Race,United States,2013,PG,119,"Dramas, Faith & Spirituality, Romantic Movies",Movie
s7052,Ice Guardians,Brett Harvey,"Canada, Ireland, United States",2016,TV-MA,108,"Documentaries, International Movies, Sports Movies",Movie
s7053,Iceman,Law Wing-cheong,"China, Hong Kong",2014,R,104,"Action & Adventure, International Movies, Sci-Fi & Fantasy",Movie
s7057,Iliza Shlesinger: War Paint,Jay Chapman,United States,2013,NR,75,Stand-Up Comedy,Movie
s7061,In Search of Fellini,Taron Lexton,United States,2017,R,103,"Action & Adventure, Dramas",Movie
s7062,In The Deep,Johannes Roberts,"United Kingdom, United States, Dominican Republic",2017,PG-13,89,"Horror Movies, International Movies, Thrillers",Movie
s7063,Incir Receli 2,Aytaç Ağırlar,Turkey,2014,TV-14,103,"Dramas, International Movies, Romantic Movies",Movie
s7064,Incoming,Eric Zaragosa,"Serbia, United States",2019,TV-MA,89,"Action & Adventure, Sci-Fi & Fantasy",Movie
s7065,Incomplete,Suman Mukhopadhyay,India,2017,TV-MA,119,"Dramas, International Movies, Romantic Movies",Movie
s7066,Inconceivable,Jonathan Baker,"United Kingdom, United States",2017,R,106,Thrillers,Movie
s7067,Incorruptible,Elizabeth Chai Vasarhelyi,"United States, Senegal",2015,TV-MA,90,Documentaries,Movie
s7068,Incredibles 2 (Spanish Version),Brad Bird,United States,2018,PG,118,"Children & Family Movies, Comedies",Movie
s7069,INDIA,Sanjeev Gupta,India,2014,NR,95,"Dramas, Independent Movies, International Movies",Movie
s7075,Indiscretion,John Stewart Muller,United States,2016,TV-MA,99,"Dramas, Thrillers",Movie
s7076,Inequality for All,Jacob Kornbluth,United States,2013,PG,90,Documentaries,Movie
s7077,Influx,Luca Vullo,United Kingdom,2016,TV-PG,90,"Documentaries, International Movies",Movie
s7085,Instructions Not Included,Eugenio Derbez,Mexico,2013,PG-13,122,"Comedies, Dramas, International Movies",Movie
s7087,Internet Famous,Michael Gallagher,United States,2016,TV-14,87,Comedies,Movie
s7088,Into the Forest,Patricia Rozema,Canada,2015,R,102,"Dramas, International Movies, Sci-Fi & Fantasy",Movie
s7093,Invisible Essence: The Little Prince,Charles Officer,Canada,2018,TV-PG,91,Documentaries,Movie
s7094,Inxeba,John Trengove,"South Africa, Germany, Netherlands, France",2017,TV-MA,88,"Dramas, Independent Movies, International Movies",Movie
s7097,Iron Cowboy: The Story of the 50.50.50,Jacob Schwab,United States,2018,TV-14,77,"Documentaries, Sports Movies",Movie
s7098,Iron Man & Captain America: Heroes United,Leo Riley,United States,2014,PG,71,"Children & Family Movies, Sci-Fi & Fantasy",Movie
s7100,Ishqedarriyaan,V. K. Prakash,India,2015,TV-14,130,"Dramas, International Movies, Romantic Movies",Movie
s7103,Issaq,Manish Tiwary,India,2013,TV-MA,140,"Dramas, International Movies, Music & Musicals",Movie
s7105,It's Fine,Ismail Farouk,,2012,TV-14,101,"Comedies, International Movies, Music & Musicals",Movie
s7106,It's Now or Never,Maria Ripoll,Spain,2015,TV-MA,91,"Comedies, International Movies, Romantic Movies",Movie
s7107,"It's Okay, Buddy",Hani Hamdi,Egypt,2017,TV-14,84,"Comedies, International Movies, Music & Musicals",Movie
s7108,Iverson,Zatella Beatty,United States,2014,NR,88,"Documentaries, Sports Movies",Movie
s7109,최강전사 미니특공대 : 영웅의 탄생,Young Jun Lee,,2018,TV-Y7,68,Children & Family Movies,Movie
s7111,Jack and the Cuckoo-Clock Heart,"Mathias Malzieu, Stéphane Berla","France, Belgium",2013,PG,93,"Children & Family Movies, Music & Musicals",Movie
s7112,Jack of all Trades,"Harvey Glazer, Stuart Stone",Canada,2018,TV-MA,86,"Documentaries, Sports Movies",Movie
s7115,Jackpot,Dustin Nguyen,Vietnam,2015,TV-14,92,"Comedies, Dramas, International Movies",Movie
s7117,Jake's Buccaneer Blast,,,2014,TV-Y,22,Movies,Movie
s7118,Jal,Girish Malik,India,2013,TV-14,132,"Dramas, Independent Movies, International Movies",Movie
s7119,Jalpari: The Desert Mermaid,Nila Madhab Panda,India,2012,TV-14,94,"Dramas, Independent Movies, International Movies",Movie
s7120,Janaan,Azfar Jafri,Pakistan,2016,TV-14,132,"Comedies, Dramas, International Movies",Movie
s7125,Jeremy Scott: The People's Designer,Vlad Yudin,United States,2015,PG-13,109,Documentaries,Movie
s7127,Jersey Boys,Clint Eastwood,United States,2014,R,134,"Dramas, Music & Musicals",Movie
s7128,Jesus: Countdown to Calvary,Gerry Hoban,"Ireland, United States, France",2018,TV-14,53,"Documentaries, Faith & Spirituality",Movie
s7129,Jewel's Catch One,C. Fitz,United States,2016,TV-MA,84,"Documentaries, LGBTQ Movies",Movie
s7133,Jiro Dreams of Sushi,David Gelb,United States,2011,PG,79,Documentaries,Movie
s7135,Joe Cocker: Mad Dog with Soul,John Edginton,United Kingdom,2017,TV-14,90,"Documentaries, International Movies, Music & Musicals",Movie
s7137,John Carter,Andrew Stanton,United States,2012,PG-13,133,"Action & Adventure, Sci-Fi & Fantasy",Movie
s7138,John Day,Ahishor Solomon,India,2013,TV-MA,125,"International Movies, Thrillers",Movie
s7139,John Mellencamp: Plain Spoken,,,2017,TV-MA,80,"Documentaries, Music & Musicals",Movie
s7140,Jonathan,Bill Oliver,United States,2018,TV-MA,101,"Dramas, Independent Movies, Sci-Fi & Fantasy",Movie
s7142,Jora 10 Numbaria,Amardeep Singh Gill,India,2017,TV-MA,135,"Action & Adventure, International Movies",Movie
s7146,Judy Moody and the Not Bummer Summer,John Schultz,United States,2011,PG,91,"Children & Family Movies, Comedies",Movie
s7147,Jugaad,Susannah Heath-Eves,,2017,TV-14,52,Documentaries,Movie
s7150,Jumping the Broom,Salim Akil,United States,2011,PG-13,113,"Comedies, Romantic Movies",Movie
s7152,Jupiter Ascending,"Lana Wachowski, Lilly Wachowski","United States, Australia",2015,PG-13,128,"Action & Adventure, Sci-Fi & Fantasy",Movie
s7155,Justin Bieber: Never Say Never,Jon M. Chu,United States,2011,G,106,"Documentaries, Music & Musicals",Movie
s7159,Kaabil,Sanjay Gupta,India,2017,TV-14,139,"Dramas, International Movies",Movie
s7160,Kaakan,Kranti Redkar,India,2015,TV-PG,132,"Dramas, International Movies, Romantic Movies",Movie
s7162,Kaaliyan,Jijo Pancode,India,2017,TV-PG,105,"Dramas, International Movies",Movie
s7163,Kabali (Hindi Version),Pa. Ranjith,India,2016,TV-MA,148,"Action & Adventure, Dramas, International Movies",Movie
s7164,Kacche Dhaagey,Buta Singh,India,2016,TV-14,120,"Dramas, International Movies, Romantic Movies",Movie
s7165,Kahlil Gibran's The Prophet,"Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michael Socha","United States, France, Canada, Lebanon, Qatar",2014,PG,85,"Children & Family Movies, Dramas",Movie
s7167,Kaleidoscope,Rupert Jones,United Kingdom,2016,TV-MA,99,Thrillers,Movie
s7168,Kalki,Dhilip Kumar,India,2017,TV-14,41,"Dramas, Independent Movies, International Movies",Movie
s7169,Kanika,,India,2017,TV-14,110,"Horror Movies, International Movies, Thrillers",Movie
s7174,Kaviyude Osyath,Vineeth Anil,India,2017,TV-14,116,"Dramas, International Movies",Movie
s7179,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",United States,2011,R,89,Stand-Up Comedy,Movie
s7180,Kevin Hart: Let Me Explain,"Leslie Small, Tim Story",United States,2013,R,75,Stand-Up Comedy,Movie
s7182,Kevyn Aucoin: Beauty & the Beast in Me,Lori Kaye,United States,2017,TV-MA,90,"Documentaries, LGBTQ Movies",Movie
s7191,Kia and Cosmos,Sudipto Roy,India,2018,TV-14,124,"Dramas, Independent Movies, International Movies",Movie
s7192,Kickboxer: Retaliation,Dimitri Logothetis,United States,2017,R,110,Action & Adventure,Movie
s7193,Kickboxer: Vengeance,John Stockwell,United States,2016,TV-MA,90,Action & Adventure,Movie
s7195,Kid Kulafu,Paul Soriano,Philippines,2015,TV-14,108,"Dramas, International Movies, Sports Movies",Movie
s7196,Kidnapping Mr. Heineken,Daniel Alfredson,"Netherlands, Belgium, United Kingdom, United States",2015,R,95,"Action & Adventure, Dramas, International Movies",Movie
s7200,Kill Command,Steven Gomez,United Kingdom,2016,TV-MA,100,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",Movie
s7201,Kill Hitler! The Luck of the Devil,Frédéric Tonolli,France,2015,TV-14,53,"Documentaries, International Movies",Movie
s7202,Kill Ratio,Paul Tanter,United States,2016,TV-MA,87,Action & Adventure,Movie
s7203,Kill the Irishman,Jonathan Hensleigh,United States,2011,R,106,"Action & Adventure, Dramas, Independent Movies",Movie
s7206,Kills on Wheels,Attila Till,Hungary,2016,TV-MA,103,"Action & Adventure, Dramas, International Movies",Movie
s7207,Kilo Two Bravo,Paul Katis,United Kingdom,2014,R,109,"Dramas, Independent Movies, Thrillers",Movie
s7208,King Jack,Felix Thompson,United States,2015,NR,81,"Dramas, Independent Movies",Movie
s7212,Kings,Deniz Gamze Ergüven,"France, Belgium, China, United States",2017,R,87,Dramas,Movie
s7213,Kis Kisko Pyaar Karoon,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,2015,TV-PG,132,"Comedies, International Movies",Movie
s7217,KL Zombi,Woo Ming Jin,Malaysia,2013,TV-14,92,"Comedies, Horror Movies, International Movies",Movie
s7219,Knock Knock,Eli Roth,"United States, Chile, Israel",2015,R,99,"Horror Movies, Thrillers",Movie
s7222,Koko: The Gorilla Who Talks,Jonathan Taylor,United Kingdom,2016,TV-G,56,Documentaries,Movie
s7224,Kon-Tiki,"Joachim Rønning, Espen Sandberg","United Kingdom, Norway, Denmark, Germany, Sweden",2012,PG-13,96,"Action & Adventure, Dramas, International Movies",Movie
s7226,Kraftidioten,Hans Petter Moland,"Norway, Denmark, Sweden",2014,TV-MA,117,"Comedies, International Movies, Thrillers",Movie
s7228,Krish Trish and Baltiboy: Battle of Wits,"Munjal Shroff, Tilak Shetty",,2013,TV-Y7,62,Children & Family Movies,Movie
s7229,Krish Trish and Baltiboy: Best Friends Forever,"Munjal Shroff, Tilak Shetty",,2016,TV-Y,65,Children & Family Movies,Movie
s7230,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,,2012,TV-Y7,61,Children & Family Movies,Movie
s7231,Krish Trish and Baltiboy: Face Your Fears,Tilak Shetty,India,2017,TV-Y7,65,Children & Family Movies,Movie
s7232,Krish Trish and Baltiboy: Oversmartness Never Pays,Tilak Shetty,,2017,TV-Y7,65,Children & Family Movies,Movie
s7234,Krish Trish and Baltiboy: The Greatest Trick,"Munjal Shroff, Tilak Shetty",,2013,TV-Y7,60,Children & Family Movies,Movie
s7235,Krisha,Trey Edward Shults,United States,2015,R,81,"Dramas, Independent Movies",Movie
s7237,Kristy,Oliver Blackburn,United States,2013,NR,85,Horror Movies,Movie
s7238,Krystal,William H. Macy,United States,2017,R,93,"Comedies, Dramas",Movie
s7239,Kuldip Patwal: I Didn't Do It!,Remy Kohli,India,2017,TV-MA,126,"Dramas, Independent Movies, International Movies",Movie
s7243,Kung Fu Yoga,Stanley Tong,"China, India, Nepal",2017,TV-PG,107,"Action & Adventure, Comedies, International Movies",Movie
s7244,Kuppivala,Suresh Pillai,,2017,TV-14,133,"Dramas, International Movies, Romantic Movies",Movie
s7247,Kurtulus Son Durak,Yusuf Pirhasan,Turkey,2012,TV-MA,100,"Comedies, Dramas, International Movies",Movie
s7249,Kygo: Live at the Hollywood Bowl,Devin Chanda,United States,2017,TV-MA,52,Music & Musicals,Movie
s7251,La Última Fiesta,"Leandro Mark, Nicolás Silbert",Argentina,2016,TV-MA,104,"Comedies, International Movies",Movie
s7252,LA 92,"Daniel Lindsay, T.J. Martin",United States,2017,R,114,Documentaries,Movie
s7254,La Coppia dei Campioni,Giulio Base,Italy,2016,TV-MA,88,"Comedies, International Movies",Movie
s7260,Laal Rang,Syed Ahmad Afzal,India,2016,TV-14,143,"Dramas, International Movies, Thrillers",Movie
s7261,Laddaland,Sopon Sukdapisit,Thailand,2011,TV-MA,112,"Horror Movies, International Movies",Movie
s7262,Lady Bloodfight,Chris Nahon,Hong Kong,2016,R,101,Action & Adventure,Movie
s7264,Lady-Like,,United States,2018,NC-17,83,"Comedies, Independent Movies",Movie
s7268,Larceny,R. Ellis Frazier,"United States, Mexico",2017,TV-14,87,Action & Adventure,Movie
s7270,Last Ferry,Jaki Bradley,United States,2019,TV-MA,86,"Dramas, Independent Movies, LGBTQ Movies",Movie
s7271,Last Knights,Kazuaki Kiriya,"United Kingdom, South Korea",2015,R,115,Action & Adventure,Movie
s7273,Le K Benzema,"Damien Piscarel, Florent Bodin",France,2017,TV-14,121,"Documentaries, International Movies, Sports Movies",Movie
s7274,Le serment des Hitler,Emmanuel Amara,France,2014,TV-PG,54,"Documentaries, International Movies",Movie
s7277,LeapFrog: Numberland,Ron Myrick,United States,2011,TV-Y,33,Movies,Movie
s7278,LeapFrog: Phonics Farm,Ron Myrick,United States,2011,TV-Y,35,Movies,Movie
s7279,"LeapFrog: Sing-along, Read-along",Ron Myrick,,2011,TV-Y,32,Children & Family Movies,Movie
s7281,Lechmi,B.N. Shajeer Sha,India,2017,TV-MA,147,"Comedies, Horror Movies, International Movies",Movie
s7282,Left Behind,Vic Armstrong,"United States, Canada",2014,PG-13,110,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy",Movie
s7284,Legend of the Naga Pearls,Yang Lei,China,2017,TV-MA,108,"Action & Adventure, International Movies, Sci-Fi & Fantasy",Movie
s7290,LEGO House - Home of the Brick,"Anders Falck, Stinus Morell Vithner",,2018,TV-G,48,"Documentaries, International Movies",Movie
s7291,LEGO Ninjago: Masters of Spinjitzu: Day of the Departed,,"Denmark, China",2016,TV-Y7-FV,44,"Action & Adventure, Children & Family Movies",Movie
s7293,Leo the Lion,Mario Cambi,"United States, Italy",2013,TV-Y7-FV,78,"Children & Family Movies, Comedies",Movie
s7294,"Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",France,2016,TV-MA,103,"Documentaries, International Movies, Sports Movies",Movie
s7297,Lez Bomb,Jenna Laurenzo,United States,2018,TV-14,90,"Comedies, LGBTQ Movies",Movie
s7299,Life After Beth,Jeff Baena,United States,2014,R,89,"Comedies, Horror Movies, Independent Movies",Movie
s7300,Life in the Doghouse,Ron Davis,United States,2018,TV-PG,83,"Documentaries, LGBTQ Movies",Movie
s7303,Lifechanger,Justin McConnell,Canada,2018,TV-MA,84,"Horror Movies, Independent Movies, Thrillers",Movie
s7305,Like Arrows,Kevin Peeples,United States,2018,TV-PG,99,"Dramas, Faith & Spirituality",Movie
s7307,Lila & Eve,Charles Stone III,United States,2015,R,94,"Dramas, Thrillers",Movie
s7309,Lincoln,Steven Spielberg,"United States, India",2012,PG-13,150,Dramas,Movie
s7310,Lion's Heart,Karim El Sobky,Egypt,2013,TV-14,111,"Action & Adventure, International Movies",Movie
s7314,Little Lunch: The Halloween Horror Story,Tim Bartley,Australia,2016,TV-Y7,23,"Children & Family Movies, Comedies",Movie
s7315,Little Lunch: The Nightmare Before Graduation,Robyn Butler,Australia,2016,TV-Y7,25,"Children & Family Movies, Comedies",Movie
s7316,Little Men,Ira Sachs,"United States, Greece, Brazil",2016,PG,85,"Dramas, Independent Movies",Movie
s7318,Little Singham aur Kaal ka Mahajaal,Prakash Satam,,2018,TV-Y7-FV,68,"Children & Family Movies, Comedies",Movie
s7319,Little Singham Bandarpur Mein Hu Ha Hu,,,2019,TV-Y7,67,"Children & Family Movies, Comedies",Movie
s7320,Little Singham in London,Prakash Satam,,2019,TV-Y7,66,"Children & Family Movies, Comedies",Movie
s7321,Little Sister,Zach Clark,United States,2016,NR,91,"Comedies, Dramas, Independent Movies",Movie
s7323,Lizzie Borden Took an Ax,Nick Gomez,United States,2014,TV-14,87,Thrillers,Movie
s7324,Lo and Behold: Reveries of the Connected World,Werner Herzog,United States,2016,PG-13,98,Documentaries,Movie
s7328,Locke,Steven Knight,"United Kingdom, United States",2013,R,85,"Dramas, Independent Movies",Movie
